"Year","Product","Country","Kilos","Dollars"
2014,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","THAILAND",276266,2105804
2014,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","VENEZUELA",473211,2494430
2014,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","VIETNAM",82036,744669
2014,"SMELTS NSPF FROZEN","CHINA",0,0
2014,"SMELTS NSPF FROZEN","PERU",35380,88240
2014,"SMELTS NSPF FROZEN","SOUTH KOREA",0,0
2014,"SMELTS NSPF FROZEN","TAIWAN",19958,45400
2014,"SMELTS SEA FROZEN","CHINA",398,5991
2014,"SMELTS SEA FROZEN","JAPAN",1261,14171
2014,"SMELTS SEA FROZEN","PERU",85110,182940
2014,"SMELTS SEA FROZEN","VIETNAM",0,0
2014,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","CHINA",15139,40863
2014,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","FRANCE",1925,19503
2014,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","MEXICO",10640,69160
2014,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","THAILAND",1652,6665
2014,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","VIETNAM",7980,21042
2014,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","CHINA",0,0
2014,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","CHINA - HONG KONG",2476,22660
2014,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","FRANCE",3604,56078
2014,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","INDONESIA",19217,91497
2014,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","MEXICO",121265,825591
2014,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","SOUTH KOREA",3321,38019
2014,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","VIETNAM",39604,207236
2014,"SNAIL OTHER THAN SEA SNAIL PRODUCTS PREPARED DINNERS","FRANCE",0,0
2014,"SNAIL OTHER THAN SEA SNAIL PRODUCTS PREPARED DINNERS","SOUTH KOREA",2792,8474
2014,"SNAIL OTHER THAN SEA SNAIL PRODUCTS PREPARED DINNERS","VIETNAM",6302,16462
2014,"SNAPPER (LUTJANIDAE SPP.) FRESH","BRAZIL",12909,93656
2014,"SNAPPER (LUTJANIDAE SPP.) FRESH","COSTA RICA",25799,195449
2014,"SNAPPER (LUTJANIDAE SPP.) FRESH","FIJI",5441,10890
2014,"SNAPPER (LUTJANIDAE SPP.) FRESH","GUATEMALA",0,0
2014,"SNAPPER (LUTJANIDAE SPP.) FRESH","MEXICO",52068,310060
2014,"SNAPPER (LUTJANIDAE SPP.) FRESH","NEW ZEALAND",428293,3356058
2014,"SNAPPER (LUTJANIDAE SPP.) FRESH","NICARAGUA",2273,12102
2014,"SNAPPER (LUTJANIDAE SPP.) FRESH","OMAN",0,0
2014,"SNAPPER (LUTJANIDAE SPP.) FRESH","PANAMA",2308,11777
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","BRAZIL",37059,215209
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","INDONESIA",26187,227690
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","KIRIBATI",200,4409
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","MALAYSIA",1310,18995
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","MEXICO",0,0
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","NEW ZEALAND",17770,86659
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","NICARAGUA",0,0
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","PANAMA",328,2244
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","THAILAND",45404,288507
2014,"SNAPPER (LUTJANIDAE SPP.) FROZEN","VIETNAM",2122,14894
2014,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","CHINA",0,0
2014,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","JAPAN",587999,3305978
2014,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","PHILIPPINES",14400,35950
2014,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","SOUTH KOREA",38061,141610
2014,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","TAIWAN",6245,20320
2014,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","THAILAND",46919,128330
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","ARGENTINA",0,0
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","CHINA",4286074,17168035
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","CHINA - HONG KONG",7756,43540
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","INDIA",297079,1657720
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","INDONESIA",17758,158464
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","JAPAN",1339,12486
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","MALAYSIA",8174,109233
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","MEXICO",17640,17500
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","NEW ZEALAND",19000,31985
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","PERU",53664,95094
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","PHILIPPINES",678,13800
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","SOUTH KOREA",636222,1266144
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","SPAIN",0,0
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","TAIWAN",4144,29200
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","THAILAND",1152886,7901515
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","URUGUAY",45100,78474
2014,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","VIETNAM",81906,529724
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","CHINA",208853,1136784
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","INDONESIA",0,0
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","ITALY",2369,38013
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","JAPAN",22315,266523
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","PERU",8160,23360
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","PHILIPPINES",0,0
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","SOUTH KOREA",35325,230025
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","TAIWAN",31417,253404
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","THAILAND",123678,1074463
2014,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","VIETNAM",864,6700
2014,"SQUID (LOLIGO OPALESCENS) FROZEN/DRIED/SALTED/BRINE","CHINA",183075,213660
2014,"SQUID (LOLIGO OPALESCENS) FROZEN/DRIED/SALTED/BRINE","PHILIPPINES",2496,24101
2014,"SQUID (LOLIGO PEALEI) FROZEN/DRIED/SALTED/BRINE","CHINA",3375,17040
2014,"SQUID (LOLIGO PEALEI) FROZEN/DRIED/SALTED/BRINE","SOUTH KOREA",68212,151340
2014,"SQUID (LOLIGO PEALEI) FROZEN/DRIED/SALTED/BRINE","VIETNAM",0,0
2014,"SQUID NSPF FILLET FROZEN","CHILE",38000,47250
2014,"SQUID NSPF FILLET FROZEN","CHINA",412214,1672932
2014,"SQUID NSPF FILLET FROZEN","INDONESIA",0,0
2014,"SQUID NSPF FILLET FROZEN","JAPAN",8967,135142
2014,"SQUID NSPF FILLET FROZEN","MEXICO",5807,8184
2014,"SQUID NSPF FILLET FROZEN","PERU",367335,1180587
2014,"SQUID NSPF FILLET FROZEN","PHILIPPINES",3461,19430
2014,"SQUID NSPF FILLET FROZEN","SOUTH KOREA",83339,152873
2014,"SQUID NSPF FILLET FROZEN","TAIWAN",461523,2529570
2014,"SQUID NSPF FILLET FROZEN","THAILAND",20639,131164
2014,"SQUID NSPF FILLET FROZEN","VIETNAM",0,0
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","ARGENTINA",664720,982567
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","BURMA",0,0
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","CHILE",32547,134162
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","CHINA",5461736,16630565
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","CHINA - HONG KONG",24337,242257
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","INDIA",37249,207790
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","INDONESIA",14870,126467
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","JAPAN",250203,1218106
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","MALAYSIA",850,17700
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","MEXICO",224627,206558
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","NEW ZEALAND",349161,1664678
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","PERU",98726,316688
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","PHILIPPINES",9096,23836
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","SOUTH KOREA",914792,2029964
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","TAIWAN",1207699,3668225
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","THAILAND",140431,1047185
2014,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","VIETNAM",62320,524854
2014,"SQUID NSPF LIVE/FRESH","CHINA - HONG KONG",283,5659
2014,"SQUID NSPF LIVE/FRESH","JAPAN",504,3722
2014,"SQUID NSPF LIVE/FRESH","SOUTH KOREA",171,8550
2014,"SQUID NSPF LIVE/FRESH","TAIWAN",0,0
2014,"SQUID NSPF PREPARED/PRESERVED","ARGENTINA",0,0
2014,"SQUID NSPF PREPARED/PRESERVED","CHILE",311198,926761
2014,"SQUID NSPF PREPARED/PRESERVED","CHINA",695087,2597354
2014,"SQUID NSPF PREPARED/PRESERVED","ECUADOR",0,0
2014,"SQUID NSPF PREPARED/PRESERVED","INDONESIA",0,0
2014,"SQUID NSPF PREPARED/PRESERVED","JAPAN",156108,1634306
2014,"SQUID NSPF PREPARED/PRESERVED","NEW ZEALAND",18000,37800
2014,"SQUID NSPF PREPARED/PRESERVED","PERU",617172,1986549
2014,"SQUID NSPF PREPARED/PRESERVED","PHILIPPINES",3803,11833
2014,"SQUID NSPF PREPARED/PRESERVED","SOUTH KOREA",119804,1114511
2014,"SQUID NSPF PREPARED/PRESERVED","SPAIN",58749,210578
2014,"SQUID NSPF PREPARED/PRESERVED","TAIWAN",135704,1779403
2014,"SQUID NSPF PREPARED/PRESERVED","THAILAND",168832,986631
2014,"SQUID NSPF PREPARED/PRESERVED","VIETNAM",0,0
2014,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","CHINA",1749999,10426946
2014,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","JAPAN",0,0
2014,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","MALAYSIA",12500,44388
2014,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","SOUTH KOREA",11997,40221
2014,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","TAIWAN",0,0
2014,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","THAILAND",126888,989497
2014,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","CHINA",21299,56515
2014,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","JAPAN",439,3462
2014,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","MALAYSIA",4147,19432
2014,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","SOUTH KOREA",39246,137396
2014,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","TAIWAN",1760,10881
2014,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","THAILAND",33620,255165
2014,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL NOT MINCED","CHINA",208035,1095031
2014,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL NOT MINCED","NEW ZEALAND",92159,491156
2014,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL OF MINCED","CHINA",840,5108
2014,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL OF MINCED","VIETNAM",14630,194460
2014,"STICKS TYPE PRODUCTS COATED NOT COOKED OF MINCED","CHINA",34584,92613
2014,"STICKS TYPE PRODUCTS COATED NOT COOKED OF MINCED","PHILIPPINES",0,0
2014,"STICKS TYPE PRODUCTS COATED NOT COOKED OF MINCED","SOUTH KOREA",7286,44464
2014,"STICKS TYPE PRODUCTS COATED NOT COOKED OF MINCED","TAIWAN",0,0
2014,"STICKS TYPE PRODUCTS COATED NOT COOKED OF MINCED","THAILAND",4082,10494
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","CHINA",1717682,3234967
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","FRANCE",17344,186616
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","INDIA",74942,237562
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","JAPAN",89017,704189
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","MALAYSIA",2720,11131
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","MEXICO",508,2531
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","PHILIPPINES",4596,32578
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","SOUTH KOREA",495842,1711317
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","TAIWAN",33538,359163
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","THAILAND",889530,3828914
2014,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","VIETNAM",5364,26608
2014,"STICKS TYPE PRODUCTS NOT COATED IN OIL NOT MINCED > 7KG","CHINA",0,0
2014,"STICKS TYPE PRODUCTS NOT COATED IN OIL NOT MINCED > 7KG","SOUTH KOREA",8865,115222
2014,"STICKS TYPE PRODUCTS NOT COATED IN OIL NOT MINCED > 7KG","VIETNAM",11986,114160
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","CHINA",980749,1715198
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","CHINA - HONG KONG",55527,1989268
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","INDIA",115229,347940
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","ITALY",744,2479
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","JAPAN",253945,2264334
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","LATVIA",1080,9126
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","MALAYSIA",162570,597714
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","NEW ZEALAND",0,0
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","PHILIPPINES",15276,73454
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","SINGAPORE",0,0
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","SOUTH KOREA",66091,520559
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","TAIWAN",61001,377841
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","THAILAND",1307558,7431210
2014,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","VIETNAM",945,3163
2014,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","CHINA",6151,69768
2014,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","FIJI",12818,73657
2014,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","ISRAEL",31415,103106
2014,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","JAPAN",6285,84223
2014,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","PHILIPPINES",350769,1624121
2014,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","SOUTH KOREA",11247,143255
2014,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","TAIWAN",8394,70385
2014,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","THAILAND",20840,56767
2014,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","VIETNAM",29013,106046
2014,"STURGEON ROE FRESH","BELGIUM",0,0
2014,"SWORDFISH FILLET FRESH","CHILE",7755,72546
2014,"SWORDFISH FILLET FRESH","COSTA RICA",0,0
2014,"SWORDFISH FILLET FROZEN","CHILE",15050,188300
2014,"SWORDFISH FILLET FROZEN","COSTA RICA",0,0
2014,"SWORDFISH FILLET FROZEN","ECUADOR",14448,137333
2014,"SWORDFISH FILLET FROZEN","FIJI",14356,86981
2014,"SWORDFISH FILLET FROZEN","INDONESIA",0,0
2014,"SWORDFISH FILLET FROZEN","MALAYSIA",6824,68509
2014,"SWORDFISH FILLET FROZEN","PHILIPPINES",0,0
2014,"SWORDFISH FILLET FROZEN","SINGAPORE",690975,5846523
2014,"SWORDFISH FILLET FROZEN","VIETNAM",18274,161000
2014,"SWORDFISH FRESH","AUSTRALIA",160710,1846222
2014,"SWORDFISH FRESH","BRAZIL",1558,12701
2014,"SWORDFISH FRESH","CHILE",43151,400897
2014,"SWORDFISH FRESH","COSTA RICA",79120,714514
2014,"SWORDFISH FRESH","ECUADOR",291991,2426182
2014,"SWORDFISH FRESH","FIJI",2606,9648
2014,"SWORDFISH FRESH","FRENCH POLYNESIA",3684,28220
2014,"SWORDFISH FRESH","INDONESIA",0,0
2014,"SWORDFISH FRESH","MEXICO",541707,3694940
2014,"SWORDFISH FRESH","NEW ZEALAND",211312,1369254
2014,"SWORDFISH FRESH","PANAMA",0,0
2014,"SWORDFISH FRESH","VIETNAM",0,0
2014,"SWORDFISH FROZEN","SENEGAL",23100,66990
2014,"SWORDFISH MEAT FRESH","CHILE",1134,10434
2014,"SWORDFISH MEAT FRESH","INDONESIA",0,0
2014,"SWORDFISH MEAT FROZEN > 6.8KG","SINGAPORE",54478,488416
2014,"SWORDFISH MEAT FROZEN NOT > 6.8KG","CHILE",0,0
2014,"SWORDFISH STEAKS FRESH","CHILE",0,0
2014,"SWORDFISH STEAKS FRESH","COSTA RICA",0,0
2014,"SWORDFISH STEAKS FROZEN","CHILE",10886,105130
2014,"SWORDFISH STEAKS FROZEN","COSTA RICA",0,0
2014,"SWORDFISH STEAKS FROZEN","FIJI",0,0
2014,"SWORDFISH STEAKS FROZEN","INDONESIA",16783,162800
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","CHILE",3743,29519
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","COLOMBIA",41950,398489
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","COSTA RICA",682731,5352823
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","ECUADOR",305384,1524727
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","EL SALVADOR",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","PANAMA",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","PERU",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","PHILIPPINES",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","TAIWAN",441498,1461130
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","THAILAND",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","CHINA",27832469,128372951
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","COSTA RICA",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","INDONESIA",1679068,15875206
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","KYRGYZSTAN",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","MALAYSIA",9594,67236
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","MEXICO",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","SWEDEN",20412,110700
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","TAIWAN",933764,6684190
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","THAILAND",254651,1574782
2014,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","VIETNAM",249987,1070513
2014,"TILAPIA (OREOCHROMIS SPP.) FRESH","CHINA",135881,232563
2014,"TILAPIA (OREOCHROMIS SPP.) FRESH","ECUADOR",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FRESH","TAIWAN",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FRESH NOT >6.8KG","ECUADOR",1069,5895
2014,"TILAPIA (OREOCHROMIS SPP.) FRESH NOT >6.8KG","MEXICO",16583,118333
2014,"TILAPIA (OREOCHROMIS SPP.) FROZEN","CHINA",5442213,11384047
2014,"TILAPIA (OREOCHROMIS SPP.) FROZEN","CHINA - HONG KONG",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FROZEN","MEXICO",18670,36221
2014,"TILAPIA (OREOCHROMIS SPP.) FROZEN","PHILIPPINES",0,0
2014,"TILAPIA (OREOCHROMIS SPP.) FROZEN","TAIWAN",3037955,7439414
2014,"TILAPIA (OREOCHROMIS SPP.) FROZEN","THAILAND",232700,479709
2014,"TILAPIA (OREOCHROMIS SPP.) FROZEN","VIETNAM",1043913,2559921
2014,"TILAPIA (OREOCHROMIS SPP.) MEAT FRESH","CHINA",0,0
2014,"TILAPIA NSPF FROZEN","CHINA",3599166,7395933
2014,"TILAPIA NSPF FROZEN","TAIWAN",4890334,11651576
2014,"TILAPIA NSPF FROZEN","THAILAND",296565,584667
2014,"TILAPIA NSPF FROZEN","VIETNAM",189996,444528
2014,"TOOTHFISH NSPF FILLET FRESH","AUSTRALIA",0,0
2014,"TOOTHFISH NSPF FILLET FRESH","CHILE",0,0
2014,"TOOTHFISH NSPF FILLET FROZEN","AUSTRALIA",0,0
2014,"TOOTHFISH NSPF FILLET FROZEN","CHILE",89254,2527230
2014,"TOOTHFISH NSPF FILLET FROZEN","NORWAY",0,0
2014,"TOOTHFISH NSPF FILLET FROZEN","RUSSIAN FEDERATION",21882,474550
2014,"TOOTHFISH NSPF FILLET FROZEN","SOUTH KOREA",0,0
2014,"TOOTHFISH NSPF FILLET FROZEN","URUGUAY",0,0
2014,"TOOTHFISH NSPF FRESH","NEW ZEALAND",16431,180765
2014,"TOOTHFISH NSPF FRESH","PERU",232089,639134
2014,"TOOTHFISH NSPF FROZEN","ARGENTINA",70990,1515792
2014,"TOOTHFISH NSPF FROZEN","AUSTRALIA",60383,1285066
2014,"TOOTHFISH NSPF FROZEN","CHILE",16076,349366
2014,"TOOTHFISH NSPF FROZEN","FALKLAND IS.",0,0
2014,"TOOTHFISH NSPF FROZEN","FRANCE",38173,900661
2014,"TOOTHFISH NSPF FROZEN","MAURITIUS",16888,379985
2014,"TOOTHFISH NSPF FROZEN","NEW ZEALAND",76283,1684191
2014,"TOOTHFISH NSPF FROZEN","NORWAY",78761,1575220
2014,"TOOTHFISH NSPF FROZEN","REUNION",52090,1131938
2014,"TOOTHFISH NSPF FROZEN","RUSSIAN FEDERATION",53281,1102060
2014,"TOOTHFISH NSPF FROZEN","SOUTH AFRICA",23311,508182
2014,"TOOTHFISH NSPF FROZEN","SOUTH KOREA",338968,6827387
2014,"TOOTHFISH NSPF FROZEN","SPAIN",48502,1069639
2014,"TOOTHFISH NSPF FROZEN","ST.HELENA",90095,1801900
2014,"TOOTHFISH NSPF FROZEN","UKRAINE",0,0
2014,"TOOTHFISH NSPF FROZEN","UNITED KINGDOM",0,0
2014,"TOOTHFISH NSPF FROZEN","URUGUAY",12672,291948
2014,"TOOTHFISH NSPF MEAT FROZEN > 6.8KG","AUSTRALIA",31881,752072
2014,"TOOTHFISH NSPF MEAT FROZEN > 6.8KG","FALKLAND IS.",125728,2943086
2014,"TOOTHFISH NSPF MEAT FROZEN > 6.8KG","MAURITIUS",15610,390241
2014,"TOOTHFISH NSPF MEAT FROZEN > 6.8KG","NEW ZEALAND",32922,771048
2014,"TOOTHFISH NSPF MEAT FROZEN > 6.8KG","SOUTH KOREA",38263,852918
2014,"TROUT NSPF FILLET BLOCKS FROZEN > 4.5KG","CHILE",385282,5092969
2014,"TROUT NSPF FILLET FRESH","CHILE",1577785,20235351
2014,"TROUT NSPF FILLET FRESH","CHINA",0,0
2014,"TROUT NSPF FILLET FRESH","TURKEY",0,0
2014,"TROUT NSPF FILLET FRESH","UNITED KINGDOM",2515,18110
2014,"TROUT NSPF FILLET FROZEN","CHILE",679467,6854930
2014,"TROUT NSPF FILLET FROZEN","CHINA",15008,264141
2014,"TROUT NSPF FILLET FROZEN","COSTA RICA",7764,66072
2014,"TROUT NSPF FILLET FROZEN","NORWAY",7838,116813
2014,"TROUT NSPF FILLET FROZEN","PERU",9485,86456
2014,"TROUT NSPF FILLET FROZEN","VIETNAM",628,11032
2014,"TROUT NSPF FRESH","AUSTRALIA",50394,640914
2014,"TROUT NSPF FRESH","NORWAY",24308,246348
2014,"TROUT NSPF FROZEN","CHINA",708,4602
2014,"TROUT NSPF FROZEN","VIETNAM",0,0
2014,"TROUT NSPF SMOKED","CHILE",6044,96753
2014,"TROUT NSPF SMOKED","NORWAY",13091,262080
2014,"TROUT NSPF SMOKED","VIETNAM",1000,8500
2014,"TROUT RAINBOW FRESH FARMED","NORWAY",338,3573
2014,"TROUT RAINBOW FRESH FARMED","TURKEY",650,5063
2014,"TROUT RAINBOW FRESH FARMED","UNITED KINGDOM",230552,1765567
2014,"TUNA ALBACORE FRESH","AUSTRALIA",50113,312754
2014,"TUNA ALBACORE FRESH","COOK IS.",0,0
2014,"TUNA ALBACORE FRESH","FIJI",498436,1576952
2014,"TUNA ALBACORE FRESH","FRENCH POLYNESIA",262062,1468157
2014,"TUNA ALBACORE FRESH","NEW ZEALAND",0,0
2014,"TUNA ALBACORE FROZEN","FIJI",36322,63895
2014,"TUNA ALBACORE FROZEN","JAPAN",181018,318438
2014,"TUNA ALBACORE FROZEN","SOUTH KOREA",52362,102301
2014,"TUNA ALBACORE IN ATC (FOIL OR FLEXIBLE) NOT IN OIL OVER QUOTA","ECUADOR",1097255,6729526
